Time,Field,Curde_THB,Curde_USD,Condensate_USD,Condensate_THB,Gas_THB,Gas_USD,LPG_HB,LPG_USD
2013-08-01,Gomin,-,-,3450.7055,107.7396,221.6897,7.0261,-,-
2013-08-01,Jakrawan,-,-,3450.7055,107.7396,221.6897,7.0261,-,-
2013-08-01,Jarmjuree North,3520.7777,110.308,-,-,172.6673,5.4724,-,-
2013-08-01,Jasmine,3435.8533,106.8575,-,-,-,-,-,-
2013-08-01,Kamphaengsaen,3057.8506,96.9131,-,-,-,-,-,-
2013-08-01,Kaphong,3526.6251,110.11,-,-,221.6897,7.0261,-,-
2013-08-01,Kaphong 10A,3526.6251,110.11,-,-,221.6897,7.0261,-,-
2013-08-01,L33,2930.7697,92.8855,-,-,-,-,-,-
2013-08-01,L53A,2957.2991,93.7263,-,-,-,-,-,-
2013-08-01,L53D,3016.9333,95.6163,-,-,-,-,-,-
2013-08-01,Lanta,3520.7777,110.308,-,-,175.1641,5.5515,-,-
2013-08-01,Maliwan,3520.7777,110.308,-,-,169.2871,5.3653,-,-
2013-08-01,Morakot,-,-,3332.2556,104.0413,261.8806,8.2998,-,-
2013-08-01,N Kung,3526.6251,110.11,-,-,221.6897,7.0261,-,-
2013-08-01,Na sanun East,2972.1698,94.1976,-,-,-,-,-,-
2013-08-01,NamPhong,-,-,-,-,234.1512,7.421,-,-
2013-08-01,Nong Phuk Chi_A,3057.8506,96.9131,-,-,-,-,-,-
2013-08-01,North Pailin,-,-,3332.2556,104.0413,261.8806,8.2998,-,-
2013-08-01,Pailin,-,-,3332.2556,104.0413,261.8806,8.2998,-,-
2013-08-01,Pakarang,-,-,3450.7055,107.7396,221.6897,7.0261,-,-
2013-08-01,Pakarang South,-,-,3450.7055,107.7396,221.6897,7.0261,-,-
2013-08-01,Pladang,-,-,3450.7055,107.7396,221.6897,7.0261,-,-
2013-08-01,Plamuk,3526.6251,110.11,-,-,221.6897,7.0261,-,-
2013-08-01,platong,3526.6251,110.11,3450.7055,107.7396,221.6897,7.0261,-,-
2013-08-01,Rajapurek,-,-,-,-,168.3847,5.3367,-,-
2013-08-01,S Baanpot,-,-,3450.7055,107.7396,221.6897,7.0261,-,-
2013-08-01,S Gomin,-,-,3450.7055,107.7396,221.6897,7.0261,-,-
2013-08-01,Sangkajai,3062.5835,97.0631,-,-,-,-,-,-
2013-08-01,Satun,-,-,3450.7055,107.7396,221.6897,7.0261,-,-
2013-08-01,Sinphuhorm_E5N,-,-,3172.2342,100.5383,255.9407,8.1116,-,-
2013-08-01,Sinphuhorm_EU1,-,-,3172.2342,100.5383,255.9407,8.1116,-,-
2013-08-01,Sirikit,3043.9612,96.4729,-,-,46.0221,1.4739,9.5185,0.3048
2013-08-01,Songkhla D,3376.0285,105.408,-,-,-,-,-,-
2013-08-01,Songkhla E,3288.1709,105.408,-,-,-,-,-,-
2013-08-01,Songkhla G,3291.3859,105.408,-,-,-,-,-,-
2013-08-01,South Platong,-,-,3450.7055,107.7396,221.6897,7.0261,-,-
2013-08-01,South Satun,-,-,3450.7055,107.7396,221.6897,7.0261,-,-
2013-08-01,Surat,3526.6251,110.11,-,-,221.6897,7.0261,-,-
2013-08-01,Surin,3520.7777,110.308,-,-,170.367,5.3995,-,-
2013-08-01,SW Platong_U2,-,-,3450.7055,107.7396,221.6897,7.0261,-,-
2013-08-01,SW. platong,-,-,3450.7055,107.7396,221.6897,7.0261,-,-
2013-08-01,Tantawan,-,-,-,-,172.6262,5.4711,-,-
2013-08-01,Trat 11A,-,-,-,-,221.6897,7.0261,-,-
2013-08-01,Trat U3,-,-,3450.7055,107.7396,221.6897,7.0261,-,-
2013-08-01,Uthong,3057.8506,96.9131,-,-,-,-,-,-
2013-08-01,West Jakrawan,-,-,-,-,221.6897,7.0261,-,-
2013-08-01,wichain Buri_Sri Thep,2910.6519,92.2479,-,-,-,-,-,-
2013-08-01,Yala 10A,3526.6251,110.11,-,-,221.6897,7.0261,-,-
2013-08-01,Yala U2,3526.6251,110.11,-,-,221.6897,7.0261,-,-
2013-08-01,Yala U3,3526.6251,110.11,-,-,221.6897,7.0261,-,-
2013-08-01,Yungthong,-,-,-,-,221.6897,7.0261,-,-
2013-09-01,Arthit,-,-,3255.0456,103.8408,252.1547,8.0871,-,-
2013-09-01,Baanpot,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,Bauluang,3348.5855,107.176,-,-,-,-,-,-
2013-09-01,Benchamas,3471.1652,111.796,-,-,157.9224,4.9708,-,-
2013-09-01,Benchamas North,3471.1652,111.796,-,-,131.2818,4.1322,-,-
2013-09-01,Bongkot,-,-,3115.1907,99.9099,237.1035,7.6043,-,-
2013-09-01,Bongkot South,-,-,3115.1907,99.9099,287.537,9.2218,-,-
2013-09-01,Borang North,2871.792,90.7044,-,-,-,-,-,-
2013-09-01,Bung Maung,3101.3153,97.9538,-,-,-,-,-,-
2013-09-01,Bung Ya Nongsa,3101.3153,97.9538,-,-,-,-,-,-
2013-09-01,Burapa,3126.4699,98.7483,-,-,-,-,-,-
2013-09-01,Chaba,-,-,-,-,150.4739,4.7363,-,-
2013-09-01,Erawan,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,Funan,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,Gomin,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,Jakrawan,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,Jarmjuree North,3471.1652,111.796,-,-,163.423,5.1439,-,-
2013-09-01,Jasmine,3368.2569,108.0262,-,-,-,-,-,-
2013-09-01,Kamphaengsaen,3080.6058,97.2997,-,-,-,-,-,-
2013-09-01,Kaphong,3500.8904,112.28,-,-,221.6897,7.0722,-,-
2013-09-01,Kaphong 10A,3500.8904,112.28,-,-,221.6897,7.0722,-,-
2013-09-01,L33,2954.557,93.3185,-,-,-,-,-,-
2013-09-01,L53A,2980.9813,94.1531,-,-,-,-,-,-
2013-09-01,L53D,3038.7215,95.9768,-,-,-,-,-,-
2013-09-01,Lanta,3471.1652,111.796,-,-,180.5645,5.6835,-,-
2013-09-01,Maliwan,3471.1652,111.796,-,-,154.6683,4.8684,-,-
2013-09-01,Morakot,-,-,3317.8394,105.8609,261.8806,8.3544,-,-
2013-09-01,N Kung,3500.8904,112.28,-,-,221.6897,7.0722,-,-
2013-09-01,Na sanun East,2996.8371,94.6539,-,-,-,-,-,-
2013-09-01,NamPhong,-,-,-,-,236.2629,7.4623,-,-
2013-09-01,Nong Phuk Chi_A,3080.6058,97.2997,-,-,-,-,-,-
2013-09-01,North Pailin,-,-,3317.8394,105.8609,261.8806,8.3544,-,-
2013-09-01,Pailin,-,-,3317.8394,105.8609,261.8806,8.3544,-,-
2013-09-01,Pakarang,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,Pakarang South,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,Pladang,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,Plamuk,3500.8904,112.28,-,-,221.6897,7.0722,-,-
2013-09-01,platong,3500.8904,112.28,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,Rajapurek,3560.3698,113.926,-,-,163.5065,5.1466,-,-
2013-09-01,S Baanpot,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,S Gomin,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,Sangkajai,3085.355,97.4497,-,-,-,-,-,-
2013-09-01,Satun,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,Sinphuhorm_E5N,-,-,3194.2283,100.8884,255.2052,8.0329,-,-
2013-09-01,Sinphuhorm_EU1,-,-,3194.2283,100.8884,255.2052,8.0329,-,-
2013-09-01,Sirikit,3193.2208,100.8566,-,-,46.1805,1.4586,9.6637,0.3052
2013-09-01,Songkhla E,3370.7538,106.576,-,-,-,-,-,-
2013-09-01,South Platong,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,South Satun,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,Surat,3500.8904,112.28,-,-,221.6897,7.0722,-,-
2013-09-01,Surin,3471.1652,111.796,-,-,170.367,5.3625,-,-
2013-09-01,SW Platong_U2,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,SW. platong,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,Tantawan,3560.3698,113.926,-,-,166.7235,5.2478,-,-
2013-09-01,Trat 11A,-,-,-,-,221.6897,7.0722,-,-
2013-09-01,Trat U3,-,-,3317.1687,105.8395,221.6897,7.0722,-,-
2013-09-01,Uthong,3080.6058,97.2997,-,-,-,-,-,-
2013-09-01,West Jakrawan,-,-,-,-,221.6897,7.0722,-,-
2013-09-01,wichain Buri_Sri Thep,2937.4316,92.7776,-,-,-,-,-,-
2013-09-01,Yala 10A,3500.8904,112.28,-,-,221.6897,7.0722,-,-
2013-09-01,Yala U2,3500.8904,112.28,-,-,221.6897,7.0722,-,-
2013-09-01,Yala U3,3500.8904,112.28,-,-,221.6897,7.0722,-,-
2013-09-01,Yungthong,-,-,-,-,221.6897,6.9779,-,-
2013-10-01,Arthit,-,-,3301.3785,106.5552,250.7042,8.0782,-,-
2013-10-01,Baanpot,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,Bauluang,3287.0243,105.536,-,-,-,-,-,-
2013-10-01,Benchamas,3422.4257,110.156,-,-,145.3922,4.6849,-,-
2013-10-01,Benchamas North,3422.4257,110.156,-,-,105.1657,3.3887,-,-
2013-10-01,Bongkot,-,-,3218.8147,103.7698,235.8281,7.5989,-,-
2013-10-01,Bongkot South,-,-,3218.8147,103.7698,291.7906,9.4021,-,-
2013-10-01,Borang North,2851.6321,91.497,-,-,-,-,-,-
2013-10-01,Bung Krathiam,3046.3972,97.7462,-,-,-,-,-,-
2013-10-01,Bung Maung,3050.3407,98.2887,-,-,-,-,-,-
2013-10-01,Bung Ya Nongsa,3063.3049,98.2887,-,-,-,-,-,-
2013-10-01,Burapa,3079.259,98.8006,-,-,-,-,-,-
2013-10-01,Chaba,3500.0808,112.736,-,-,156.428,5.0405,-,-
2013-10-01,Erawan,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,Funan,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,Gomin,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,Jakrawan,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,Jarmjuree North,3422.4257,110.156,-,-,137.3756,4.4265,-,-
2013-10-01,Jasmine,3301.6487,106.3864,-,-,-,-,-,-
2013-10-01,Kamphaengsaen,3046.3972,97.7462,-,-,-,-,-,-
2013-10-01,Kaphong,3434.2324,110.64,-,-,226.1171,7.286,-,-
2013-10-01,Kaphong 10A,3434.2324,110.64,-,-,226.1171,7.286,-,-
2013-10-01,L33,2923.1372,93.7913,-,-,-,-,-,-
2013-10-01,L53A,2947.7493,94.581,-,-,-,-,-,-
2013-10-01,L53D,3000.2771,96.2664,-,-,-,-,-,-
2013-10-01,Lanta,3473.3787,111.796,-,-,151.6817,4.8875,-,-
2013-10-01,Maliwan,3422.4257,110.156,-,-,161.9559,5.2186,-,-
2013-10-01,Morakot,-,-,3248.7755,104.4441,276.7332,8.917,-,-
2013-10-01,N Kung,3434.2324,110.64,-,-,226.1171,7.286,-,-
2013-10-01,Na sanun East,2965.6357,95.1549,-,-,-,-,-,-
2013-10-01,NamPhong,-,-,-,-,234.6405,7.5606,-,-
2013-10-01,Nong Phuk Chi_A,3046.3972,97.7462,-,-,-,-,-,-
2013-10-01,North Pailin,-,-,3248.7755,104.4441,276.7332,8.917,-,-
2013-10-01,Pailin,-,-,3248.7755,104.4441,276.7332,8.917,-,-
2013-10-01,Pakarang,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,Pakarang South,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,Pladang,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,Pladang_PLCPP2,-,-,-,-,226.1171,7.286,-,-
2013-10-01,Plamuk,3434.2324,110.64,-,-,226.1171,7.286,-,-
2013-10-01,platong,3434.2324,110.64,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,Rajapurek,-,-,-,-,157.9694,5.0901,-,-
2013-10-01,S Baanpot,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,S Gomin,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,Sangkajai,3051.0721,97.8962,-,-,-,-,-,-
2013-10-01,Satun,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,Sinphuhorm_E5N,-,-,3120.1436,100.1124,251.231,8.0952,-,-
2013-10-01,Sinphuhorm_EU1,-,-,3120.1436,100.1124,251.231,8.0952,-,-
2013-10-01,Sirikit,3030.5428,97.2375,-,-,45.4626,1.4649,9.697,0.3125
2013-10-01,Songkhla,3277.571,104.936,-,-,-,-,-,-
2013-10-01,Songkhla C,3277.571,104.936,-,-,-,-,-,-
2013-10-01,Songkhla D,3267.4657,104.936,-,-,-,-,-,-
2013-10-01,Songkhla E,3251.2111,104.936,-,-,-,-,-,-
2013-10-01,South Platong,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,South Satun,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,Surat,3434.2324,110.64,-,-,226.1171,7.286,-,-
2013-10-01,Surin,3473.3787,111.796,-,-,137.3756,4.4265,-,-
2013-10-01,SW Platong_U2,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,SW. platong,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,Tantawan,-,-,-,-,161.7298,5.2113,-,-
2013-10-01,Trat 11A,-,-,-,-,226.1171,7.286,-,-
2013-10-01,Trat U3,-,-,3244.434,104.5664,226.1171,7.286,-,-
2013-10-01,Uthong,3046.3972,97.7462,-,-,-,-,-,-
2013-10-01,West Jakrawan,-,-,-,-,226.1171,7.286,-,-
2013-10-01,wichain Buri_Sri Thep,2910.7579,93.3941,-,-,-,-,-,-
2013-10-01,Yala 10A,3434.2324,110.64,-,-,226.1171,7.286,-,-
2013-10-01,Yala U2,3434.2324,110.64,-,-,226.1171,7.286,-,-
2013-10-01,Yala U3,3434.2324,110.64,-,-,226.1171,7.286,-,-
2013-10-01,Yungthong,3500.0808,112.736,-,-,205.9492,6.6361,-,-
2013-11-01,Arthit,-,-,3428.9856,106.9903,250.7042,7.9381,-,-
2013-11-01,Baanpot,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,Bauluang,3359.4755,104.846,-,-,-,-,-,-
2013-11-01,Benchamas,3450.2807,109.466,-,-,170.285,5.3918,-,-
2013-11-01,Benchamas North,3450.2807,109.466,-,-,157.5316,4.988,-,-
2013-11-01,Bongkot,-,-,3299.1819,102.9402,235.8281,7.3582,-,-
2013-11-01,Bongkot South,-,-,3299.1819,102.9402,291.7906,9.3356,-,-
2013-11-01,Borang North,2840.8374,89.9503,-,-,-,-,-,-
2013-11-01,Bung Maung,3061.4126,97.1285,-,-,-,-,-,-
2013-11-01,Bung Ya Nongsa,3067.5414,97.1285,-,-,-,-,-,-
2013-11-01,Burapa,3094.538,97.9833,-,-,-,-,-,-
2013-11-01,Chaba,-,-,-,-,172.7874,5.471,-,-
2013-11-01,Erawan,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,Funan,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,Gomin,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,Jakrawan,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,Jarmjuree North,3450.2807,109.466,-,-,179.4588,5.6823,-,-
2013-11-01,Jasmine,3369.0199,105.6964,-,-,-,-,-,-
2013-11-01,Kamphaengsaen,3048.2794,96.5186,-,-,-,-,-,-
2013-11-01,Kaphong,3504.6013,109.95,-,-,226.1171,7.2344,-,-
2013-11-01,Kaphong 10A,3504.6013,109.95,-,-,226.1171,7.2344,-,-
2013-11-01,L33,2922.2028,92.5266,-,-,-,-,-,-
2013-11-01,L53A,2947.6834,93.3334,-,-,-,-,-,-
2013-11-01,L53D,3004.2126,95.1233,-,-,-,-,-,-
2013-11-01,Lanta,3426.8222,109.466,-,-,171.5269,5.4311,-,-
2013-11-01,Maliwan,3450.2807,109.466,-,-,168.989,5.3508,-,-
2013-11-01,Morakot,-,-,3239.37,102.7745,276.7332,8.8538,-,-
2013-11-01,N Kung,3504.6013,109.95,-,-,226.1171,7.2344,-,-
2013-11-01,Na sanun East,2964.2547,93.8581,-,-,-,-,-,-
2013-11-01,NamPhong,-,-,-,-,233.94,7.4847,-,-
2013-11-01,Nong Phuk Chi_A,3048.2794,96.5186,-,-,-,-,-,-
2013-11-01,North Pailin,-,-,3239.37,102.7745,276.7332,8.8538,-,-
2013-11-01,Pailin,-,-,3239.37,102.7745,276.7332,8.8538,-,-
2013-11-01,Pakarang,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,Pakarang South,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,Pladang,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,Pladang_PLCPP2,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,Plamuk,3504.6013,109.95,-,-,226.1171,7.2344,-,-
2013-11-01,platong,3504.6013,109.95,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,Rajapurek,-,-,-,-,147.0675,4.7053,-,-
2013-11-01,S Baanpot,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,S Gomin,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,Sangkajai,3053.0167,96.6686,-,-,-,-,-,-
2013-11-01,Satun,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,Sinphuhorm_E5N,-,-,3105.8525,98.3416,254.1421,8.0346,-,-
2013-11-01,Sinphuhorm_EU1,-,-,3105.8525,98.3416,254.1421,8.0346,-,-
2013-11-01,Sirikit,3017.9162,95.5572,-,-,46.0661,1.4738,9.5462,0.3054
2013-11-01,Songkhla,3245.7305,104.246,-,-,-,-,-,-
2013-11-01,Songkhla D,3287.3246,104.246,-,-,-,-,-,-
2013-11-01,Songkhla E,3292.0678,104.246,-,-,-,-,-,-
2013-11-01,Songkhla G,3245.7305,104.246,-,-,-,-,-,-
2013-11-01,South Platong,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,South Satun,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,Surat,3504.6013,109.95,-,-,226.1171,7.2344,-,-
2013-11-01,Surin,3426.8222,109.466,-,-,149.5452,4.7351,-,-
2013-11-01,SW Platong_U2,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,SW. platong,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,Tantawan,-,-,-,-,171.2114,5.4211,-,-
2013-11-01,Trat 11A,-,-,-,-,226.1171,7.2344,-,-
2013-11-01,Trat U3,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,Uthong,3048.2794,96.5186,-,-,-,-,-,-
2013-11-01,West Jakrawan,-,-,3311.7765,103.9005,226.1171,7.2344,-,-
2013-11-01,wichain Buri_Sri Thep,2964.2547,93.8581,-,-,-,-,-,-
2013-11-01,Yala 10A,3504.6013,109.95,-,-,226.1171,7.2344,-,-
2013-11-01,Yala U2,3504.6013,109.95,-,-,226.1171,7.2344,-,-
2013-11-01,Yala U3,3504.6013,109.95,-,-,226.1171,7.2344,-,-
2013-11-01,Yungthong,-,-,-,-,226.1171,7.2344,-,-
2013-12-01,Arthit,-,-,3528.5171,107.6933,250.7042,7.763,-,-
2013-12-01,Baanpot,-,-,3462.6605,105.6833,226.1171,7.0017,-,-
2013-12-01,Bauluang,3503.3211,106.763,-,-,-,-,-,-
2013-12-01,Benchamas,3665.1353,111.863,-,-,174.618,5.407,-,-
2013-12-01,Benchamas North,3665.1353,111.863,-,-,167.7075,5.193,-,-
2013-12-01,Bongkot,-,-,3337.677,101.8687,235.8281,7.1977,-,-
2013-12-01,Bongkot South,-,-,3327.1845,101.8687,291.7906,8.9057,-,-
2013-12-01,Borang North,2956.1207,91.5355,-,-,-,-,-,-
2013-12-01,Bung Krathiam,3182.9819,98.5602,-,-,-,-,-,-
2013-12-01,Bung Maung,3205.6206,99.2612,-,-,-,-,-,-
2013-12-01,Bung Ya Nongsa,3205.6206,99.2612,-,-,-,-,-,-
2013-12-01,Burapa,3242.6337,100.4073,-,-,-,-,-,-
2013-12-01,Chaba,-,-,-,-,175.9208,5.4473,-,-
2013-12-01,Erawan,-,-,3462.6605,105.6833,226.1171,7.0017,-,-
2013-12-01,Funan,-,-,3462.6605,105.6833,226.1171,7.0017,-,-
2013-12-01,Gomin,-,-,3462.6605,105.6833,226.1171,7.0017,-,-
2013-12-01,Jakrawan,-,-,3462.6605,105.6833,226.1171,7.0017,-,-
2013-12-01,Jarmjuree North,3665.1353,111.863,-,-,179.6461,5.5627,-,-
2013-12-01,Jasmine,3494.6989,107.6133,-,-,-,-,-,-
2013-12-01,Kamphaengsaen,3182.9819,98.5602,-,-,-,-,-,-
2013-12-01,Kaphong,3659.6875,111.863,-,-,226.1171,7.0017,-,-
2013-12-01,Kaphong 10A,3659.6875,111.863,-,-,226.1171,7.0017,-,-
2013-12-01,L33,3049.7239,94.4339,-,-,-,-,-,-
2013-12-01,L53A,3077.5846,95.2966,-,-,-,-,-,-
2013-12-01,L53D,3056.3443,94.6389,-,-,-,-,-,-
2013-12-01,Lanta,3665.1353,111.863,-,-,173.6395,5.3767,-,-
2013-12-01,Maliwan,3665.1353,111.863,-,-,174.8762,5.415,-,-
2013-12-01,Morakot,-,-,3432.9267,104.7758,276.7332,8.569,-,-
2013-12-01,N Kung,3659.6875,111.863,-,-,226.1171,7.0017,-,-
2013-12-01,Na sanun East,3093.2638,95.7821,-,-,-,-,-,-
2013-12-01,NamPhong,-,-,-,-,242.431,7.4225,-,-
2013-12-01,Nong Phuk Chi_A,3182.9819,98.5602,-,-,-,-,-,-
2013-12-01,North Pailin,-,-,3432.9267,104.7758,276.7332,8.569,-,-
2013-12-01,Pailin,-,-,3432.9267,104.7758,276.7332,8.569,-,-
2013-12-01,Pakarang,-,-,3462.6605,105.6833,226.1171,7.0017,-,-
2013-12-01,Pakarang South,-,-,3462.6605,105.6833,226.1171,7.0017,-,-
2013-12-01,Pladang,-,-,3462.6605,105.6833,226.1171,7.0017,-,-
2013-12-01,Pladang_PLCPP2,-,-,3462.6605,105.6833,226.1171,7.0017,-,-
2013-12-01,Plamuk,3659.6875,111.863,-,-,226.1171,7.0017,-,-
2013-12-01,platong,3659.6875,111.863,3462.6605,105.6833,226.1171,7.0017,-,-
2013-12-01,Rajapurek,3718.9364,113.863,-,-,177.9928,5.4496,-,-
2013-12-01,S Baanpot,-,-,3462.6605,105.6833,226.1171,7.0017,-,-
2013-12-01,S Gomin,-,-,3462.6605,105.6833,226.1171,7.0017,-,-
2013-12-01,Sangkajai,3187.8262,98.7102,-,-,-,-,-,-
2013-12-01,Satun,-,-,3462.6605,105.6833,226.1171,7.0017,-,-
2013-12-01,Sinphuhorm_E5N,-,-,3256.3672,100.8326,259.4068,7.9423,-,-
2013-12-01,Sinphuhorm_EU1,-,-,3256.3672,100.8326,259.4068,7.9423,-,-
2013-12-01,Sirikit,3154.3849,97.6747,-,-,45.4626,1.3919,9.6729,0.2962
2013-12-01,Songkhla,3447.601,106.163,-,-,-,-,-,-
2013-12-01,Songkhla C,3409.8494,106.163,-,-,-,-,-,-
2013-12-01,Songkhla D,3447.601,106.163,-,-,-,-,-,-
2013-12-01,Songkhla E,3447.601,106.163,-,-,-,-,-,-
2013-12-01,South Platong,-,-,3462.6605,105.6833,226.1171,7.0017,-,-
2013-12-01,South Satun,-,-,3462.6605,105.6833,226.1171,7.0017,-,-
2013-12-01,Surat,3659.6875,111.863,-,-,226.1171,7.0017,-,-
2013-12-01,Surin,3665.1353,111.863,-,-,172.8032,5.3508,-,-
